country,region,hazard_fuel_repair_cost,hazard_car_resale,hazard_tax_fines,hazard_zez_restriction,hazard_journey_complex,hazard_pollution_exposure,composite_score,composite_level,gender,education,activity_status,household_size,location,ethnic_minority,disability,lgbtiqa,political_group,english_proficiency,digital_confidence,citizenship,hh_lives_alone,hh_has_partner,hh_children_under_25,hh_children_25_plus,hh_parent_grandparent,hh_disabled_member,hh_other_relatives,hh_non_relatives,car_access,newest_car_fuel,planning_purchase,planned_car_type,ev_charging_better,aware_ev_programmes,ev_likelihood,transport_mode,need_car_for_job,travel_distance,travel_frequency,commute_1hr,public_transit_qual,use_more_if_lowemis,macro_modal_split_cars,macro_cant_afford_transport,macro_cars_per_1000,macro_alt_motor_energy,macro_cars_by_age,macro_new_cars_by_motor,macro_hh_expend_transport,macro_fuel_price,macro_road_transport_expend,religious_minority,is_native_born,speaks_national_language,newest_car_year_band,age,age_group,weekly_spend_band,income_band,household_type,ev_perception,num_cars
Spain,Community of Madrid,9,6,16,25,16,4,12.666666666666666,3,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Unlikely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Very poor,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,23.0,18-29,3_High,9,Multi-generational / extended,2,3
Spain,Community of Madrid,25,25,25,25,25,25,25.0,5,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","Attending school, university, or other educational/training programmes",7,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,1,0,1,0,1,0,Yes,Hybrid (fuel and electric),I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,More than 15 km,Once per week,Yes,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,26.0,18-29,2_Medium,7,Single parent,4,3
Spain,Community of Madrid,16,20,25,20,20,25,21.0,5,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Three or more days per week,Yes,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,29.0,18-29,2_Medium,9,"Couple, no children",4,1
Spain,Castile and León,20,20,20,12,25,25,20.333333333333332,5,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",4,Urban,Prefer not to say,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,1,0,0,0,1,0,No,Not applicable,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Not sure,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Less than 1 km,Three or more days per week,Yes,Good,"Yes, definitely",16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,Yes,Not applicable,18.0,18-29,1_Low,4,Single parent,5,0
Italy,Sardinia,16,15,9,8,12,25,14.166666666666666,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","Attending school, university, or other educational/training programmes",4,Urban,No,No,Yes,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,1,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Three or more days per week,Yes,Good,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,22.0,18-29,2_Medium,5,Multi-generational / extended,4,2
Italy,Apulia,25,12,25,1,1,25,14.833333333333334,4,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Diesel,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Very poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,35.0,30-44,3_High,1,"Couple, no children",4,4
Spain,Community of Madrid,16,8,15,20,16,6,13.5,3,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Urban,No,Yes,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Twice per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,36.0,30-44,1_Low,7,Couple with children,4,2
Spain,Aragon,20,10,15,5,2,1,8.833333333333334,2,Man,Further education or training after school (not university),Unemployed (actively seeking work or available to start work),4,Urban,No,Yes,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,0,0,1,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Unlikely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Never I mostly work from home,Yes,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,Yes,2010-2019,24.0,18-29,2_Medium,4,Multi-generational / extended,3,1
Italy,Lazio,15,15,15,20,12,15,15.333333333333334,4,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,No,Not applicable,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Average,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,32.0,30-44,1_Low,7,"Couple, no children",5,0
Italy,Campania,12,10,15,20,25,12,15.666666666666666,4,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","Attending school, university, or other educational/training programmes",3,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Unlikely,"Car (private, company, leased car or taxi, car share)",Always,Between 1 km and 5 km,Three or more days per week,Yes,Poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,23.0,18-29,1_Low,6,Multi-generational / extended,2,2
Italy,Lombardy,5,1,4,15,1,25,8.5,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Once per week,Yes,Very good,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,31.0,30-44,3_High,8,"Couple, no children",4,1
Italy,Tuscany,9,4,4,9,4,9,6.5,1,Man,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very unlikely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Three or more days per week,No,Poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,41.0,30-44,2_Medium,6,Couple with children,1,2
Italy,Piedmont,16,6,20,4,4,9,9.833333333333334,2,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Other or unknown,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Three or more days per week,No,Poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,35.0,30-44,2_Medium,6,"Couple, no children",4,2
Italy,Emilia-Romagna,12,15,20,12,12,9,13.333333333333334,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",5,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,42.0,30-44,2_Medium,7,Couple with children,3,1
Spain,Balearic Islands,12,4,16,8,8,4,8.666666666666666,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Somewhat likely,Walking,Not applicable,Between 1 km and 5 km,Twice per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,No,2020+,29.0,18-29,3_High,4,"Couple, no children",3,3
Italy,Lazio,20,12,20,9,16,9,14.333333333333334,4,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Rural,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Very unlikely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Very poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,37.0,30-44,2_Medium,5,Couple with children,1,2
Italy,Lombardy,12,12,8,4,4,20,10.0,2,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",5,Urban,Yes,No,No,No,Well,Very confident — I can do these tasks easily on my own,EU citizen from another country,0,0,0,0,0,0,1,1,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Once per week,Yes,Average,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,No,2010-2019,28.0,18-29,1_Low,3,Multi-generational / extended,3,1
Italy,Lombardy,12,1,2,12,4,10,6.833333333333333,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,Prefer not to say,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,No,Not applicable,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,More than 15 km,Three or more days per week,Yes,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,42.0,30-44,3_High,9,Couple with children,3,0
Italy,Campania,10,4,6,10,8,15,8.833333333333334,2,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Rural,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Petrol,Maybe,Yes,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,Yes,pre-2010,35.0,30-44,2_Medium,5,Couple with children,3,2
Spain,Valencian Community,16,15,16,15,8,9,13.166666666666666,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,Yes,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,More than 15 km,Three or more days per week,Yes,Very poor,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,Yes,2020+,27.0,18-29,2_Medium,7,"Couple, no children",3,1
Italy,Sicily,20,3,20,20,2,2,11.166666666666666,2,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,No,Not applicable,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very unlikely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,32.0,30-44,1_Low,8,Multi-generational / extended,3,0
Italy,Emilia-Romagna,16,16,16,16,9,16,14.833333333333334,4,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","Attending school, university, or other educational/training programmes",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Non-EU citizen,0,1,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Petrol,Maybe,Not sure,Likely,Bicycle (including electric bicycle or electric scooter),Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Very good,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,No,2010-2019,27.0,18-29,1_Low,6,"Couple, no children",4,1
Italy,Calabria,12,16,15,12,16,8,13.166666666666666,3,Woman,Primary or Secondary education,"Attending school, university, or other educational/training programmes",3,Urban,No,No,No,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,No,2010-2019,20.0,18-29,2_Medium,2,Multi-generational / extended,4,2
Italy,Lazio,16,16,16,15,16,15,15.666666666666666,4,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,Prefer not to say,Prefer not to say,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Three or more days per week,No,Average,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,24.0,18-29,3_High,2,Multi-generational / extended,4,1
Italy,Lombardy,25,9,25,25,25,16,20.833333333333332,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very likely,"Car (private, company, leased car or taxi, car share)",Always,Between 1 km and 5 km,Three or more days per week,Yes,Very good,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,28.0,18-29,2_Medium,4,Lives alone,5,1
Italy,Lombardy,25,25,25,25,25,25,25.0,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Likely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,42.0,30-44,3_High,5,"Couple, no children",3,2
Italy,Veneto,4,12,20,12,16,12,12.666666666666666,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Rural,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,1,0,No,Not applicable,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Somewhat unlikely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Three or more days per week,Yes,Average,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,28.0,18-29,2_Medium,2,Multi-generational / extended,4,0
Italy,Lazio,9,6,12,9,9,9,9.0,2,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Suburban,No,No,No,Prefer not to say,Not very well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),Maybe,Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,31.0,30-44,3_High,4,"Couple, no children",3,2
Italy,Lombardy,25,12,8,4,8,4,10.166666666666666,2,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Urban,No,No,Yes,Prefer not to say,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,1,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Not sure,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,More than 15 km,Three or more days per week,Yes,Good,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,24.0,18-29,2_Medium,5,Multi-generational / extended,5,3
Spain,Canary Islands,16,16,16,16,9,9,13.666666666666666,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Petrol,Maybe,Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Never,Between 5km and 15 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,Yes,Yes,Yes,2010-2019,39.0,30-44,3_High,6,Couple with children,3,1
Italy,Apulia,16,6,3,4,6,8,7.166666666666667,1,Non-binary,Primary or Secondary education,Unemployed (actively seeking work or available to start work),3,Suburban,No,No,Prefer not to say,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,No,Not applicable,I am considering to buy a new car in the next 2 -3 years,Petrol,"Yes, definitely",Yes,Unlikely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Good,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,24.0,18-29,2_Medium,4,Multi-generational / extended,4,0
Italy,Friuli-Venezia Giulia,16,16,16,6,12,4,11.666666666666666,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Unlikely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Average,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,29.0,18-29,2_Medium,4,Multi-generational / extended,5,2
Italy,Piedmont,16,16,9,16,9,8,12.333333333333334,3,Man,Primary or Secondary education,Other,2,Rural,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Somewhat unlikely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,No,2020+,35.0,30-44,3_High,4,"Couple, no children",4,2
Italy,Sicily,20,16,4,20,4,9,12.166666666666666,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Diesel,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Once per week,No,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,29.0,18-29,2_Medium,5,"Couple, no children",4,2
Italy,Lombardy,16,4,16,16,3,20,12.5,3,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",4,Rural,Prefer not to say,No,No,Yes,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,1,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",No,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,More than 15 km,Once per week,No,Very poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,pre-2010,25.0,18-29,2_Medium,2,Multi-generational / extended,3,1
Spain,Asturias,8,10,5,5,5,9,7.0,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Rural,No,No,No,Prefer not to say,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,More than 15 km,Three or more days per week,Yes,Average,"Yes, definitely",16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,40.0,30-44,2_Medium,3,Multi-generational / extended,5,2
Italy,Lombardy,16,25,25,25,25,16,22.0,5,Non-binary,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Suburban,No,Yes,Yes,Yes,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,0,0,1,0,Yes,Other or unknown,I am considering to buy a new car in the next 2 -3 years,Petrol,"Yes, definitely",Not sure,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Good,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,41.0,30-44,2_Medium,2,Multi-generational / extended,4,1
Spain,Ceuta,20,10,20,2,2,25,13.166666666666666,3,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",3,Urban,Yes,No,Yes,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,1,0,1,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Very likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Once per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,Yes,Yes,Yes,pre-2010,21.0,18-29,1_Low,2,Single parent,5,1
